customer_id,tenure,age,num_products,has_partner,has_dependents,contract,internet_service,online_security,tech_support,paperless_billing,payment_method,monthly_charges,total_charges,churn
C00293,27,47,1,1,0,Two year,DSL,1,0,0,Electronic check,47.3,1240.66,0
C00294,2,70,2,1,1,One year,DSL,0,0,0,Credit card,50.66,102.67,0
C00295,17,28,4,0,0,Two year,Fiber optic,1,0,0,Credit card,52.94,904.82,0
C00296,33,52,1,0,1,Month-to-month,No,1,1,0,Electronic check,43.84,1514.43,0
C00297,9,54,2,1,0,Month-to-month,Fiber optic,0,1,0,Mailed check,47.6,460.09,0
C00298,43,59,1,1,1,Month-to-month,No,0,1,1,Electronic check,32.22,1399.28,0
C00299,48,30,2,0,0,One year,Fiber optic,0,0,1,Electronic check,50.24,2377.97,0
C00300,39,53,1,1,0,One year,Fiber optic,0,1,1,Credit card,54.85,2114.19,0
C00301,42,73,3,1,0,One year,Fiber optic,0,1,1,Credit card,60.59,2496.73,0
C00302,26,30,2,1,1,One year,DSL,1,0,1,Mailed check,35.92,910.0,0
C00303,50,29,1,0,1,Month-to-month,DSL,1,0,1,Electronic check,44.15,2293.78,0
C00304,25,54,1,1,0,One year,DSL,1,0,0,Mailed check,41.87,1041.15,0
C00305,24,27,1,1,1,Month-to-month,DSL,1,0,1,Electronic check,40.44,979.67,0
C00306,13,73,4,1,0,Month-to-month,Fiber optic,0,1,0,Credit card,51.34,645.4,0
C00307,60,26,2,1,0,Month-to-month,Fiber optic,0,0,1,Credit card,51.36,3034.79,0
C00308,7,69,1,0,0,One year,DSL,0,0,1,Electronic check,40.73,292.48,0
C00309,57,24,1,0,1,Two year,No,0,1,0,Electronic check,34.02,1946.61,0
C00310,36,19,2,1,1,Month-to-month,Fiber optic,1,0,1,Credit card,48.24,1794.67,0
C00311,45,71,2,1,0,Month-to-month,Fiber optic,1,0,0,Bank transfer,53.67,2390.67,1
C00312,20,73,2,1,1,Month-to-month,No,0,0,0,Mailed check,35.63,690.62,0
C00313,65,40,1,0,0,Two year,DSL,0,0,1,Electronic check,31.79,2027.6,0
C00314,8,56,2,0,0,One year,Fiber optic,1,0,1,Electronic check,51.43,422.46,1
C00315,16,57,2,1,0,Two year,Fiber optic,1,1,0,Electronic check,54.27,921.9,0
C00316,14,56,4,1,1,Two year,Fiber optic,1,0,1,Electronic check,49.48,744.39,0
C00317,15,38,3,0,0,Month-to-month,No,0,0,1,Bank transfer,28.79,517.56,0
C00318,66,40,2,1,0,Month-to-month,Fiber optic,0,0,0,Bank transfer,46.8,3025.44,1
C00319,32,46,2,1,0,Month-to-month,DSL,0,0,1,Bank transfer,35.72,1159.64,0
C00320,63,31,1,0,0,Month-to-month,DSL,1,1,1,Electronic check,50.1,3178.69,0
C00321,51,43,3,0,0,Month-to-month,DSL,0,0,1,Electronic check,32.16,1566.35,0
C00322,25,68,1,0,0,Month-to-month,Fiber optic,0,1,0,Bank transfer,64.98,1672.48,1
C00323,58,22,1,0,1,One year,DSL,1,0,1,Mailed check,42.17,2331.29,0
C00324,63,72,1,0,0,Month-to-month,DSL,0,1,1,Credit card,43.12,2704.45,0
C00325,62,48,3,1,0,Month-to-month,Fiber optic,1,1,1,Mailed check,58.29,3531.43,0
C00326,22,42,1,0,1,One year,DSL,0,0,0,Mailed check,35.15,924.25,0
C00327,58,48,1,0,0,Month-to-month,No,0,1,0,Mailed check,41.26,2387.35,0
C00328,58,67,1,0,1,One year,DSL,1,0,0,Bank transfer,46.29,2732.31,0
C00329,49,37,1,0,0,One year,DSL,0,1,0,Electronic check,32.47,1592.36,0
C00330,52,61,1,0,0,Month-to-month,DSL,0,0,0,Credit card,33.81,1722.75,1
C00331,42,72,3,0,0,One year,No,0,0,1,Bank transfer,26.78,1180.12,0
C00332,70,34,3,1,1,Month-to-month,Fiber optic,1,0,0,Credit card,58.17,4070.23,0
C00333,15,62,1,0,1,Month-to-month,DSL,1,1,1,Credit card,55.95,780.11,0
C00334,54,19,3,1,0,Month-to-month,Fiber optic,1,1,0,Electronic check,59.32,3171.63,0
C00335,60,42,2,1,0,Two year,Fiber optic,1,0,1,Bank transfer,62.95,3726.82,0
C00336,8,30,1,0,0,Month-to-month,DSL,1,1,0,Mailed check,53.87,426.5,1
C00337,53,56,2,0,0,Month-to-month,Fiber optic,0,1,1,Mailed check,65.72,3469.11,0
C00338,60,45,4,1,0,Two year,DSL,1,1,1,Electronic check,47.2,2821.64,0
C00339,5,59,1,1,0,Month-to-month,DSL,0,0,1,Credit card,37.98,213.72,0
C00340,68,72,1,1,0,Month-to-month,Fiber optic,1,0,0,Credit card,56.07,3946.88,0
C00341,6,23,3,0,0,Two year,DSL,1,0,0,Bank transfer,41.31,251.55,0
C00342,47,20,2,1,1,Month-to-month,No,1,0,1,Electronic check,38.91,1788.03,0
C00343,55,52,1,0,0,One year,DSL,0,0,0,Bank transfer,33.82,1973.37,0
C00344,40,35,2,0,0,One year,Fiber optic,1,0,0,Bank transfer,47.6,1977.85,0
C00345,52,28,2,1,0,One year,DSL,0,1,0,Bank transfer,44.72,2352.96,0
C00346,16,71,3,0,0,Two year,No,0,1,1,Electronic check,42.4,685.26,0
C00347,13,37,2,0,1,Two year,DSL,1,1,1,Electronic check,52.46,701.74,0
C00348,30,22,1,1,0,One year,No,0,1,0,Bank transfer,39.08,1055.29,0
C00349,19,36,2,1,0,Two year,DSL,0,1,0,Electronic check,53.34,933.61,0
C00350,17,39,2,0,0,Two year,Fiber optic,1,0,0,Bank transfer,57.16,1015.42,1
C00351,63,36,1,1,1,Two year,Fiber optic,1,1,0,Electronic check,58.27,3743.2,0
C00352,19,64,2,0,0,One year,Fiber optic,1,0,1,Credit card,62.28,1092.97,0
C00353,58,33,3,1,0,Month-to-month,DSL,1,0,1,Credit card,49.83,2846.31,0
C00354,55,41,1,1,0,One year,No,0,0,0,Electronic check,26.33,1414.92,0
C00355,62,58,2,1,0,Month-to-month,DSL,0,0,1,Electronic check,35.75,2169.62,0
C00356,23,21,1,1,0,Month-to-month,Fiber optic,0,1,1,Bank transfer,54.74,1274.24,1
C00357,9,32,1,0,0,Month-to-month,Fiber optic,0,1,1,Mailed check,59.49,572.66,0
C00358,12,42,1,1,1,Two year,No,1,0,0,Electronic check,30.14,310.73,0
C00359,1,61,1,0,1,Month-to-month,Fiber optic,0,0,1,Mailed check,50.67,18.0,1
C00360,58,72,3,0,0,One year,DSL,0,0,0,Credit card,44.53,2523.98,0
C00361,1,52,1,1,0,One year,Fiber optic,1,1,1,Electronic check,58.77,36.09,0
C00362,34,72,2,1,0,Month-to-month,DSL,0,0,0,Electronic check,41.41,1487.36,0
C00363,48,31,1,1,0,One year,DSL,0,1,1,Mailed check,47.45,2280.94,0
C00364,1,66,4,1,0,One year,DSL,0,0,1,Credit card,43.76,140.21,0
C00365,16,36,2,1,0,Two year,No,0,1,0,Electronic check,35.4,606.02,0
C00366,61,55,2,0,0,Month-to-month,No,0,0,0,Bank transfer,29.38,1760.89,0
C00367,64,53,1,1,0,Month-to-month,DSL,1,0,1,Electronic check,50.08,3211.89,0
C00368,63,24,1,0,0,One year,Fiber optic,1,0,1,Credit card,42.17,2630.46,0
C00369,69,47,1,0,0,Month-to-month,DSL,0,0,1,Bank transfer,44.3,3001.99,0
C00370,22,36,3,0,0,Month-to-month,DSL,0,0,0,Mailed check,42.92,928.87,0
C00371,67,66,1,0,1,Month-to-month,DSL,1,1,0,Credit card,57.62,3900.09,0
C00372,26,42,2,1,0,One year,Fiber optic,0,0,1,Bank transfer,52.87,1345.78,0
C00373,16,33,2,1,1,Month-to-month,No,0,0,1,Bank transfer,24.81,385.07,0
C00374,51,64,1,0,0,One year,DSL,0,0,0,Electronic check,40.51,2036.46,1
C00375,57,71,2,0,1,Two year,DSL,1,0,1,Bank transfer,40.1,2353.27,0
C00376,29,57,2,1,0,One year,DSL,1,0,0,Electronic check,50.73,1462.19,0
C00377,69,68,2,0,1,Month-to-month,No,1,1,1,Credit card,27.69,1894.59,0
C00378,47,25,1,1,0,Month-to-month,DSL,1,0,1,Mailed check,36.99,1723.7,0
C00379,62,35,1,0,0,Month-to-month,Fiber optic,0,0,1,Credit card,44.0,2744.37,0
C00380,69,45,1,1,0,Month-to-month,No,1,0,0,Electronic check,26.86,1857.7,0
C00381,16,33,3,0,0,Month-to-month,DSL,0,1,0,Electronic check,43.37,742.05,0
C00382,48,69,2,0,0,Month-to-month,Fiber optic,1,0,1,Bank transfer,52.9,2520.04,0
C00383,39,36,1,0,0,One year,DSL,1,1,1,Electronic check,54.14,2200.15,0
C00384,33,59,3,1,0,Two year,No,1,0,0,Electronic check,25.45,803.64,0
C00385,23,34,1,1,0,Two year,DSL,1,0,0,Credit card,42.32,979.45,0
C00386,10,62,3,1,0,Month-to-month,No,0,0,0,Electronic check,31.3,336.49,0
C00387,69,30,4,0,0,One year,No,1,0,1,Mailed check,30.34,2092.49,0
C00388,34,24,3,0,0,Month-to-month,Fiber optic,1,0,0,Credit card,46.74,1589.88,0
C00389,52,44,3,0,1,One year,Fiber optic,0,0,0,Electronic check,53.53,2739.55,0
C00390,10,27,1,0,1,Month-to-month,Fiber optic,1,0,1,Mailed check,57.85,612.13,1
C00391,19,51,1,0,1,Two year,DSL,1,1,1,Bank transfer,39.39,756.38,0
C00392,58,53,2,0,1,Two year,DSL,0,0,1,Credit card,37.86,2197.26,0
C00393,1,42,1,1,0,Month-to-month,DSL,0,0,0,Bank transfer,36.93,18.0,0
C00394,69,23,1,1,1,One year,Fiber optic,0,0,1,Credit card,59.08,4104.82,0
C00395,4,41,2,1,0,One year,No,0,0,0,Electronic check,20.55,113.52,0
C00396,16,35,1,0,0,Month-to-month,No,0,0,0,Electronic check,27.75,306.09,0
C00397,24,40,3,1,1,One year,Fiber optic,0,0,1,Bank transfer,53.8,1323.19,0
C00398,2,23,3,0,0,One year,Fiber optic,1,0,1,Bank transfer,54.4,97.27,1
C00399,32,46,3,0,0,Two year,No,0,0,1,Bank transfer,35.35,1048.15,0
C00400,24,42,2,1,0,One year,No,1,0,1,Bank transfer,25.09,553.81,0
C00401,12,72,3,0,0,One year,Fiber optic,0,0,1,Credit card,43.56,460.9,0
C00402,50,34,3,0,0,Two year,DSL,1,1,0,Mailed check,48.42,2378.53,0
C00403,35,63,2,0,0,Two year,Fiber optic,0,0,1,Credit card,52.44,1862.24,0
C00404,33,41,1,0,0,Month-to-month,Fiber optic,1,1,0,Bank transfer,60.02,2010.05,0
C00405,33,28,3,0,0,Month-to-month,Fiber optic,1,1,1,Mailed check,63.06,2109.88,1
C00406,61,43,3,1,0,One year,No,1,1,1,Mailed check,38.32,2324.68,0
C00407,51,68,1,1,0,Two year,No,0,1,1,Bank transfer,28.45,1582.37,0
C00408,43,51,1,0,1,Month-to-month,Fiber optic,0,0,0,Bank transfer,52.76,2145.89,1
C00409,12,45,2,0,0,Month-to-month,DSL,0,0,0,Credit card,32.35,337.82,0
C00410,67,20,1,1,1,Month-to-month,DSL,0,1,1,Bank transfer,40.16,2703.38,0
C00411,65,28,3,1,0,One year,DSL,0,0,1,Mailed check,33.16,2121.9,0
C00412,33,55,4,1,0,Two year,Fiber optic,0,0,0,Credit card,50.91,1666.25,0
C00413,40,31,1,0,0,Month-to-month,No,1,0,0,Bank transfer,34.6,1386.2,0
C00414,43,68,2,1,0,Month-to-month,Fiber optic,1,0,0,Electronic check,49.31,2105.56,0
C00415,44,43,1,1,0,Two year,Fiber optic,1,1,0,Bank transfer,56.03,2396.36,0
C00416,29,65,2,0,0,Month-to-month,DSL,0,0,0,Electronic check,38.24,1150.34,0
C00417,13,38,1,0,0,Two year,Fiber optic,0,1,0,Mailed check,58.17,797.92,0
C00418,12,71,2,1,0,Month-to-month,No,1,0,0,Bank transfer,35.14,500.56,1
C00419,46,73,1,0,0,One year,Fiber optic,0,0,1,Credit card,51.43,2271.58,0
C00420,2,56,1,1,1,Month-to-month,DSL,0,0,1,Bank transfer,42.16,122.79,1
C00421,35,47,1,1,0,One year,No,0,0,0,Bank transfer,29.89,1002.99,0
C00422,8,25,1,0,1,Two year,DSL,1,0,1,Mailed check,46.07,362.43,0
C00423,26,68,2,0,1,Two year,Fiber optic,1,0,0,Mailed check,54.29,1378.95,1
C00424,34,37,1,1,0,Two year,DSL,1,0,1,Credit card,52.37,1732.7,0
C00425,7,65,2,0,1,Month-to-month,Fiber optic,1,1,1,Mailed check,62.64,469.57,1
C00426,68,49,3,0,1,Month-to-month,DSL,1,0,0,Mailed check,54.17,3767.54,0
C00427,58,39,3,0,0,Month-to-month,Fiber optic,1,0,0,Credit card,61.34,3656.36,0
C00428,29,24,3,0,0,Two year,Fiber optic,0,1,1,Electronic check,54.01,1618.07,0
C00429,36,26,3,0,0,Month-to-month,DSL,1,0,0,Credit card,44.02,1528.97,1
C00430,21,62,1,0,0,Two year,No,0,0,0,Electronic check,21.71,449.41,0
C00431,36,18,1,0,0,Two year,DSL,1,1,1,Bank transfer,44.45,1597.48,0
C00432,10,46,2,1,1,One year,No,0,1,0,Bank transfer,40.05,427.13,0
C00433,24,25,3,0,1,Two year,Fiber optic,0,1,1,Electronic check,59.81,1472.18,1
C00434,64,73,4,1,0,Two year,Fiber optic,0,0,1,Credit card,39.9,2530.41,0
C00435,49,71,1,0,0,Two year,Fiber optic,0,1,1,Bank transfer,61.58,3079.97,1
C00436,36,21,1,1,1,One year,DSL,0,0,1,Electronic check,45.92,1770.79,0
C00437,24,52,1,0,0,Two year,DSL,0,1,1,Credit card,50.59,1232.07,1
C00438,23,20,2,1,0,Month-to-month,Fiber optic,1,1,0,Bank transfer,62.56,1410.6,0
C00439,62,71,2,0,0,One year,No,1,0,1,Bank transfer,37.54,2381.21,0
C00440,37,62,1,1,0,Month-to-month,No,1,0,1,Credit card,34.07,1316.24,0
C00441,12,57,1,0,0,Month-to-month,DSL,1,1,1,Electronic check,46.84,596.86,1
C00442,55,24,2,0,0,Two year,Fiber optic,1,0,1,Bank transfer,60.68,3337.23,0
C00443,13,44,2,1,0,One year,Fiber optic,1,0,1,Bank transfer,53.69,768.24,0
C00444,23,18,1,1,0,Month-to-month,Fiber optic,0,1,1,Credit card,35.79,775.08,0
C00445,30,44,3,0,0,Month-to-month,No,0,0,0,Mailed check,33.1,989.76,0
C00446,17,33,2,1,0,Two year,DSL,1,1,0,Credit card,44.73,855.62,0
C00447,62,55,3,1,1,Two year,Fiber optic,0,1,1,Bank transfer,55.76,3456.05,0
C00448,13,24,3,0,0,Month-to-month,Fiber optic,0,1,0,Electronic check,63.3,824.27,1
C00449,59,61,1,1,0,Two year,DSL,1,0,0,Electronic check,55.51,3286.07,0
C00450,19,40,1,0,0,Month-to-month,Fiber optic,0,0,1,Mailed check,53.47,970.44,0
C00451,49,58,2,1,0,One year,DSL,0,1,1,Bank transfer,51.58,2470.23,0
C00452,12,28,1,0,1,One year,Fiber optic,0,0,1,Mailed check,53.72,617.86,0
C00453,61,59,3,1,0,Two year,Fiber optic,1,1,0,Credit card,64.02,3896.02,0
C00454,19,70,2,0,0,Two year,DSL,1,1,0,Mailed check,54.6,1096.14,0
C00455,9,50,3,0,1,Month-to-month,DSL,0,0,0,Electronic check,34.66,325.07,1
C00456,71,67,1,1,0,One year,No,0,1,1,Credit card,28.6,2106.51,0
C00457,28,53,1,1,0,Month-to-month,No,0,0,1,Mailed check,35.07,1008.8,0
C00458,52,54,2,0,0,Month-to-month,No,1,0,1,Bank transfer,36.53,1942.83,0
C00459,16,58,1,0,1,One year,No,0,0,0,Electronic check,30.8,524.41,0
C00460,69,34,2,1,0,Month-to-month,DSL,0,1,0,Electronic check,42.63,3020.92,0
C00461,12,52,3,1,1,Month-to-month,DSL,0,1,1,Mailed check,43.21,521.48,1
C00462,25,65,1,1,0,Month-to-month,DSL,0,0,0,Credit card,46.28,1161.64,0
C00463,52,22,2,1,0,One year,No,0,0,1,Electronic check,25.76,1286.41,0
C00464,53,65,1,1,1,One year,Fiber optic,1,0,0,Bank transfer,55.07,2963.35,0
C00465,23,49,1,1,0,Month-to-month,Fiber optic,0,0,0,Bank transfer,46.06,1034.89,1
C00466,16,20,4,0,1,Two year,No,1,0,0,Mailed check,27.23,472.11,0
C00467,57,69,4,1,1,Month-to-month,Fiber optic,0,1,1,Credit card,55.54,3175.4,0
C00468,39,64,2,1,1,One year,DSL,0,1,0,Electronic check,48.7,1841.88,0
C00469,53,52,3,1,0,One year,DSL,0,0,1,Credit card,34.69,1843.41,0
C00470,42,69,2,1,0,Month-to-month,DSL,1,1,1,Credit card,46.45,1929.5,0
C00471,58,31,1,0,1,Month-to-month,DSL,0,1,1,Electronic check,39.08,2195.18,0
C00472,39,65,1,0,0,Two year,Fiber optic,1,1,1,Mailed check,60.67,2382.91,0
C00473,14,48,3,0,0,Month-to-month,Fiber optic,0,0,1,Electronic check,47.57,751.64,0
C00474,5,48,1,0,0,Month-to-month,DSL,0,1,1,Mailed check,34.39,123.2,0
C00475,35,34,2,1,0,Month-to-month,Fiber optic,0,1,0,Mailed check,53.23,1729.17,1
C00476,18,41,2,0,0,Two year,Fiber optic,0,1,1,Credit card,60.2,1185.54,1
C00477,9,69,2,1,0,Month-to-month,No,0,0,0,Mailed check,35.8,241.76,0
C00478,58,40,1,1,0,Two year,Fiber optic,0,0,0,Bank transfer,56.05,3339.23,0
C00479,17,35,1,0,0,Month-to-month,No,0,1,1,Bank transfer,30.03,576.53,1
C00480,7,67,1,0,0,Month-to-month,DSL,1,0,1,Bank transfer,39.07,277.65,0
C00481,46,71,2,1,1,Month-to-month,DSL,1,0,1,Electronic check,41.76,1888.87,0
C00482,13,31,2,0,1,Two year,Fiber optic,0,0,1,Electronic check,54.86,770.3,0
C00483,40,67,2,0,0,One year,DSL,0,0,1,Electronic check,44.69,1795.74,0
C00484,42,32,2,1,0,Month-to-month,Fiber optic,1,0,1,Electronic check,55.01,2402.55,1
C00485,9,32,1,1,0,Month-to-month,DSL,0,0,1,Electronic check,45.59,437.29,1
C00486,50,23,3,1,0,Month-to-month,Fiber optic,1,0,1,Bank transfer,58.03,2990.15,1
C00487,27,44,2,1,1,Month-to-month,No,1,0,0,Electronic check,32.59,920.21,0
C00488,66,32,1,1,1,Month-to-month,DSL,1,0,0,Credit card,43.27,2922.06,0
C00489,5,67,1,0,1,Two year,No,0,1,1,Electronic check,28.66,161.53,0
C00490,29,53,3,1,0,One year,DSL,0,0,1,Bank transfer,39.38,1139.21,1
C00491,37,72,3,1,0,Month-to-month,DSL,1,1,1,Mailed check,46.95,1716.26,0
C00492,38,25,1,1,0,Two year,Fiber optic,0,0,1,Electronic check,44.99,1664.07,0
C00493,8,32,2,0,0,Two year,No,1,1,1,Electronic check,36.32,284.92,0
C00494,65,20,1,1,0,Month-to-month,Fiber optic,0,1,1,Electronic check,62.47,4010.46,0
C00495,17,64,1,1,0,Month-to-month,Fiber optic,1,0,0,Bank transfer,52.69,875.32,1
C00496,71,30,2,0,0,Two year,DSL,0,0,0,Bank transfer,47.89,3411.86,0
C00497,45,58,2,1,0,One year,DSL,0,1,0,Credit card,45.29,2064.5,0
C00498,4,51,2,1,0,Month-to-month,DSL,1,1,1,Electronic check,48.86,263.96,0
C00499,36,41,1,1,0,One year,DSL,0,0,1,Credit card,42.61,1546.66,0
C00500,70,57,1,0,1,Month-to-month,No,0,1,0,Mailed check,23.08,1639.85,0
C00501,31,49,1,0,0,Two year,No,0,0,1,Mailed check,40.41,1242.19,0
C00502,19,49,1,1,0,Month-to-month,DSL,0,1,1,Electronic check,49.78,946.2,0
C00503,61,47,1,1,0,One year,Fiber optic,1,0,0,Electronic check,56.03,3421.67,1
C00504,54,69,1,1,1,Month-to-month,Fiber optic,0,0,1,Mailed check,54.07,3024.91,0
C00505,39,66,1,0,0,Month-to-month,DSL,0,0,1,Credit card,40.27,1591.69,0
C00506,19,30,1,0,1,Month-to-month,Fiber optic,0,0,1,Electronic check,46.96,832.68,1
C00507,39,18,2,0,0,Month-to-month,Fiber optic,0,1,1,Mailed check,54.88,2151.96,0
C00508,67,51,1,0,1,One year,Fiber optic,1,1,1,Electronic check,57.89,3836.27,0
C00509,45,32,1,0,0,Month-to-month,DSL,0,1,1,Electronic check,40.51,1790.43,0
C00510,13,61,2,0,0,Month-to-month,No,1,1,1,Credit card,38.03,496.98,0
C00511,58,31,1,1,0,One year,Fiber optic,0,0,0,Electronic check,51.06,2983.74,0
C00512,20,74,2,0,0,One year,DSL,0,0,0,Electronic check,41.78,854.74,0
C00513,72,46,1,1,1,Month-to-month,DSL,1,1,0,Credit card,57.05,4073.99,0
C00514,61,51,1,0,0,Month-to-month,Fiber optic,0,0,1,Mailed check,48.45,2878.71,0
C00515,39,35,1,1,0,Two year,Fiber optic,0,1,0,Electronic check,51.47,2000.86,0
C00516,1,71,1,0,1,Month-to-month,Fiber optic,0,0,1,Bank transfer,43.71,40.48,1
C00517,3,24,2,1,0,Two year,DSL,0,1,1,Mailed check,47.21,137.21,1
C00518,62,46,3,1,1,Month-to-month,DSL,0,0,1,Bank transfer,47.29,2942.64,0
C00519,63,72,1,1,0,One year,Fiber optic,1,1,1,Bank transfer,58.05,3635.84,0
C00520,25,48,1,0,1,Month-to-month,DSL,0,1,0,Mailed check,42.19,1100.45,0
C00521,56,42,2,0,0,Two year,Fiber optic,0,1,1,Electronic check,59.33,3356.08,0
C00522,33,55,1,0,0,Month-to-month,DSL,1,0,0,Credit card,39.68,1350.58,1
C00523,38,31,3,1,0,Month-to-month,DSL,1,0,0,Electronic check,53.1,2091.15,0
C00524,6,25,1,1,0,Month-to-month,DSL,0,0,1,Credit card,39.62,261.47,1
C00525,58,44,4,1,0,Two year,Fiber optic,0,1,1,Electronic check,56.88,3301.72,0
C00526,44,71,1,0,0,Two year,Fiber optic,0,0,0,Credit card,50.19,2203.35,0
C00527,45,19,1,0,1,Month-to-month,No,0,1,0,Bank transfer,22.47,1046.31,0
C00528,32,34,3,1,1,Month-to-month,No,0,1,1,Mailed check,34.67,1113.29,0
C00529,45,54,2,0,1,One year,Fiber optic,0,1,0,Mailed check,53.09,2297.53,0
C00530,61,31,2,0,1,Two year,DSL,0,0,0,Bank transfer,41.95,2529.23,0
C00531,47,42,2,0,1,One year,Fiber optic,0,1,1,Mailed check,60.71,2927.22,0
C00532,21,73,2,0,1,Two year,DSL,0,1,1,Bank transfer,47.47,903.95,0
C00533,36,47,1,1,1,Month-to-month,Fiber optic,0,1,1,Mailed check,51.67,1877.31,0
C00534,19,46,2,0,0,Month-to-month,Fiber optic,0,0,1,Mailed check,58.24,1133.96,1
C00535,20,37,1,0,1,Month-to-month,Fiber optic,0,0,0,Electronic check,50.23,1000.27,0
C00536,57,38,3,1,1,One year,DSL,1,0,1,Electronic check,51.4,2896.12,0
C00537,18,70,4,1,1,Month-to-month,No,1,0,1,Mailed check,39.41,656.37,0
C00538,47,39,1,0,0,Month-to-month,Fiber optic,1,0,1,Mailed check,50.02,2360.42,0
C00539,49,52,1,0,0,Month-to-month,Fiber optic,0,1,1,Credit card,60.3,2939.17,0
C00540,14,54,1,0,1,Month-to-month,DSL,1,0,1,Mailed check,49.34,767.9,1
C00541,15,33,1,0,1,Month-to-month,Fiber optic,0,0,0,Mailed check,50.39,779.77,0
C00542,31,67,3,1,0,Month-to-month,DSL,0,0,1,Bank transfer,37.77,1151.13,1
C00543,1,66,1,1,0,Two year,Fiber optic,1,1,1,Electronic check,64.07,78.95,1
C00544,54,60,1,1,0,Month-to-month,Fiber optic,0,0,1,Credit card,54.97,2934.54,0
C00545,3,34,3,0,0,Month-to-month,No,0,0,0,Mailed check,27.95,74.66,0
C00546,16,33,3,0,0,One year,DSL,0,0,0,Credit card,43.03,599.46,1
C00547,57,72,2,1,0,Two year,Fiber optic,0,1,0,Electronic check,53.32,3021.32,0
C00548,12,19,2,0,1,One year,DSL,1,0,0,Mailed check,42.25,534.25,0
C00549,16,21,2,1,0,Month-to-month,Fiber optic,1,0,0,Bank transfer,57.16,906.13,0
C00550,72,38,4,1,0,Two year,No,0,0,0,Mailed check,33.95,2489.04,0
C00551,24,56,2,1,1,Month-to-month,Fiber optic,1,0,1,Bank transfer,57.59,1445.46,0
C00552,28,51,2,1,0,Month-to-month,Fiber optic,0,0,1,Electronic check,49.31,1416.57,1
C00553,8,47,1,1,0,One year,DSL,1,1,1,Electronic check,44.27,453.69,0
C00554,36,23,1,1,0,One year,Fiber optic,1,1,0,Mailed check,58.45,2155.96,0
C00555,8,34,2,1,0,One year,DSL,0,0,1,Electronic check,41.86,336.64,0
C00556,58,56,3,0,1,Two year,Fiber optic,0,0,1,Electronic check,60.77,3514.51,0
C00557,60,42,3,1,1,One year,DSL,0,0,1,Credit card,35.14,2088.0,0
C00558,50,22,4,1,0,Two year,Fiber optic,1,0,0,Bank transfer,54.42,2685.55,0
C00559,28,22,2,0,0,One year,DSL,0,0,0,Credit card,39.19,1113.9,0
C00560,41,37,2,1,0,Month-to-month,DSL,1,1,1,Bank transfer,38.8,1572.54,0
C00561,64,33,3,0,1,Month-to-month,Fiber optic,0,0,1,Mailed check,47.05,2944.13,0
C00562,27,68,2,1,1,Month-to-month,No,1,1,0,Electronic check,34.03,958.71,0
C00563,63,58,1,0,0,Month-to-month,No,0,0,0,Credit card,27.99,1734.3,0
C00564,17,54,1,0,0,One year,No,0,0,0,Mailed check,37.52,562.46,0
C00565,33,57,3,0,1,One year,DSL,0,0,1,Mailed check,43.28,1484.07,0
C00566,29,26,1,1,1,Month-to-month,DSL,0,0,1,Electronic check,40.87,1242.85,0
C00567,13,22,3,0,0,Month-to-month,No,0,1,1,Mailed check,44.75,524.59,0
C00568,46,59,1,1,1,Month-to-month,No,0,1,1,Bank transfer,42.05,1907.49,0
C00569,35,74,2,1,0,Two year,Fiber optic,0,0,1,Bank transfer,45.98,1569.06,0
C00570,6,19,2,1,0,Month-to-month,DSL,0,1,0,Credit card,35.86,183.03,0
C00571,69,26,2,1,0,One year,DSL,0,0,0,Mailed check,28.39,1855.08,0
C00572,47,60,1,1,0,One year,No,0,1,1,Mailed check,30.6,1417.28,0
C00573,25,53,3,1,0,Month-to-month,DSL,0,1,0,Electronic check,42.16,1035.11,0
C00574,66,39,2,1,0,Month-to-month,Fiber optic,1,1,1,Mailed check,67.74,4549.83,0
C00575,10,39,1,0,0,Month-to-month,No,0,0,0,Credit card,36.01,367.13,1
C00576,56,39,2,1,0,Two year,Fiber optic,0,1,1,Mailed check,59.6,3310.58,0
C00577,30,51,1,1,0,One year,DSL,1,1,0,Bank transfer,47.48,1435.47,0
C00578,5,72,1,0,0,One year,DSL,0,0,1,Credit card,39.06,127.81,1
C00579,33,46,1,1,1,One year,DSL,0,0,1,Electronic check,37.96,1256.5,0
C00580,65,55,3,0,0,Month-to-month,Fiber optic,0,0,1,Electronic check,61.02,3933.16,0
C00581,18,63,2,0,0,Month-to-month,Fiber optic,0,0,0,Mailed check,46.87,850.02,0
C00582,49,50,2,1,1,Two year,DSL,1,0,1,Electronic check,41.03,2033.54,0
C00583,11,35,1,1,0,Two year,DSL,0,0,0,Electronic check,42.82,443.42,1
C00584,26,24,1,0,0,One year,DSL,0,0,0,Mailed check,35.19,928.54,0
C00585,63,18,4,1,0,One year,No,1,0,0,Mailed check,37.79,2346.2,0
C00586,59,50,2,0,1,Month-to-month,No,0,1,1,Bank transfer,36.45,2097.76,0
C00587,27,18,3,0,1,Month-to-month,Fiber optic,0,0,1,Credit card,46.29,1295.61,0
C00588,49,41,1,1,0,One year,No,1,1,0,Electronic check,38.28,1927.12,0
C00589,33,21,1,0,0,Two year,Fiber optic,0,0,0,Electronic check,45.77,1520.75,0
C00590,1,21,3,1,0,Month-to-month,Fiber optic,0,1,0,Electronic check,60.07,99.12,1
